property_name,display_name,is_network,parent_network,segments,report_month,month_label,year,month_num,quarter,quarter_label,financial_year,unique_users,prev_month_uu,prev_quarter_uu,prev_year_uu,mom_pct,mom_abs,qoq_pct,qoq_abs,yoy_pct,yoy_abs,rank_in_segment,data_source
Scroll.in,Scroll.in,False,,English,2023-01-01,Jan'23,2023,1,1,2023-Q1,FY2022-2023,2.616,2.821,4.244,6126.0,-7.27,-0.205,-38.36,-1.628,-99.96,-6123.384,11,excel_previous
Scroll.in,Scroll.in,False,,English,2023-02-01,Feb'23,2023,2,1,2023-Q1,FY2022-2023,2.855,2.616,3.187,3613.0,9.14,0.239,-10.42,-0.332,-99.92,-3610.145,11,excel_previous
Scroll.in,Scroll.in,False,,English,2023-03-01,Mar'23,2023,3,1,2023-Q1,FY2022-2023,2.419,2.855,2.821,4971.0,-15.27,-0.436,-14.25,-0.402,-99.95,-4968.581,11,excel_previous
Scroll.in,Scroll.in,False,,English,2023-04-01,Apr'23,2023,4,2,2023-Q2,FY2023-2024,2.01,2.419,2.616,4.0,-16.91,-0.409,-23.17,-0.606,-49.75,-1.99,14,excel_previous
Scroll.in,Scroll.in,False,,English,2023-05-01,May'23,2023,5,2,2023-Q2,FY2023-2024,1.379,2.01,2.855,3.807,-31.39,-0.631,-51.7,-1.476,-63.78,-2.428,14,excel_previous
Scroll.in,Scroll.in,False,,English,2023-06-01,Jun'23,2023,6,2,2023-Q2,FY2023-2024,3.877,1.379,2.419,5.036,181.15,2.498,60.27,1.458,-23.01,-1.159,11,excel_previous
Scroll.in,Scroll.in,False,,English,2023-07-01,Jul'23,2023,7,3,2023-Q3,FY2023-2024,2.552,3.877,2.01,4.134,-34.18,-1.325,26.97,0.542,-38.27,-1.582,14,excel_previous
Scroll.in,Scroll.in,False,,English,2023-08-01,Aug'23,2023,8,3,2023-Q3,FY2023-2024,1.483,2.552,1.379,4.812,-41.89,-1.069,7.54,0.104,-69.18,-3.329,14,excel_previous
Scroll.in,Scroll.in,False,,English,2023-09-01,Sep'23,2023,9,3,2023-Q3,FY2023-2024,1.875,1.483,3.877,4.7,26.43,0.392,-51.64,-2.002,-60.11,-2.825,14,excel_previous
Scroll.in,Scroll.in,False,,English,2023-10-01,Oct'23,2023,10,4,2023-Q4,FY2023-2024,2.108,1.875,2.552,4.244,12.43,0.233,-17.4,-0.444,-50.33,-2.136,14,excel_previous
Scroll.in,Scroll.in,False,,English,2023-11-01,Nov'23,2023,11,4,2023-Q4,FY2023-2024,1.941,2.108,1.483,3.187,-7.92,-0.167,30.88,0.458,-39.1,-1.246,13,excel_previous
Scroll.in,Scroll.in,False,,English,2023-12-01,Dec'23,2023,12,4,2023-Q4,FY2023-2024,1.925,1.941,1.875,2.821,-0.82,-0.016,2.67,0.05,-31.76,-0.896,14,excel_previous
Scroll.in,Scroll.in,False,,English,2024-01-01,Jan'24,2024,1,1,2024-Q1,FY2023-2024,1.119,1.925,2.108,2.616,-41.87,-0.806,-46.92,-0.989,-57.22,-1.497,14,excel_previous
Scroll.in,Scroll.in,False,,English,2024-02-01,Feb'24,2024,2,1,2024-Q1,FY2023-2024,1.444,1.119,1.941,2.855,29.04,0.325,-25.61,-0.497,-49.42,-1.411,14,excel_previous
Scroll.in,Scroll.in,False,,English,2024-03-01,Mar'24,2024,3,1,2024-Q1,FY2023-2024,1.661,1.444,1.925,2.419,15.03,0.217,-13.71,-0.264,-31.34,-0.758,14,excel_previous
Scroll.in,Scroll.in,False,,English,2024-04-01,Apr'24,2024,4,2,2024-Q2,FY2024-2025,0.904,1.661,1.119,2.01,-45.57,-0.757,-19.21,-0.215,-55.02,-1.106,14,excel_previous
Scroll.in,Scroll.in,False,,English,2024-05-01,May'24,2024,5,2,2024-Q2,FY2024-2025,0.687,0.904,1.444,1.379,-24.0,-0.217,-52.42,-0.757,-50.18,-0.692,14,excel_previous
Scroll.in,Scroll.in,False,,English,2024-06-01,Jun'24,2024,6,2,2024-Q2,FY2024-2025,0.826,0.687,1.661,3.877,20.23,0.139,-50.27,-0.835,-78.69,-3.051,14,excel_previous
Scroll.in,Scroll.in,False,,English,2024-07-01,Jul'24,2024,7,3,2024-Q3,FY2024-2025,0.875,0.826,0.904,2.552,5.93,0.049,-3.21,-0.029,-65.71,-1.677,14,excel_previous
Scroll.in,Scroll.in,False,,English,2024-08-01,Aug'24,2024,8,3,2024-Q3,FY2024-2025,1.519,0.875,0.687,1.483,73.6,0.644,121.11,0.832,2.43,0.036,13,excel_previous
Scroll.in,Scroll.in,False,,English,2024-09-01,Sep'24,2024,9,3,2024-Q3,FY2024-2025,0.822,1.519,0.826,1.875,-45.89,-0.697,-0.48,-0.004,-56.16,-1.053,13,excel_previous
Scroll.in,Scroll.in,False,,English,2024-10-01,Oct'24,2024,10,4,2024-Q4,FY2024-2025,0.727,0.822,0.875,2.108,-11.56,-0.095,-16.91,-0.148,-65.51,-1.381,13,excel_previous
Scroll.in,Scroll.in,False,,English,2024-12-01,Dec'24,2024,12,4,2024-Q4,FY2024-2025,1.274,,0.822,1.925,,,54.99,0.452,-33.82,-0.651,14,excel_previous
Scroll.in,Scroll.in,False,,English,2025-01-01,Jan'25,2025,1,1,2025-Q1,FY2024-2025,1.173,1.274,0.727,1.119,-7.93,-0.101,61.35,0.446,4.83,0.054,13,excel_previous
Scroll.in,Scroll.in,False,,English,2025-02-01,Feb'25,2025,2,1,2025-Q1,FY2024-2025,0.94,1.173,,1.444,-19.86,-0.233,,,-34.9,-0.504,13,excel_previous
Scroll.in,Scroll.in,False,,English,2025-03-01,Mar'25,2025,3,1,2025-Q1,FY2024-2025,1.496,0.94,1.274,1.661,59.15,0.556,17.43,0.222,-9.93,-0.165,13,excel_previous
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2024-09-01,Sep'24,2024,9,3,2024-Q3,FY2024-2025,1.066,,,,,,,,,,14,excel_previous
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2024-10-01,Oct'24,2024,10,4,2024-Q4,FY2024-2025,0.535,1.066,,,-49.81,-0.531,,,,,14,excel_previous
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2024-12-01,Dec'24,2024,12,4,2024-Q4,FY2024-2025,1.219,,1.066,,,,14.35,0.153,,,14,excel_previous
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2025-01-01,Jan'25,2025,1,1,2025-Q1,FY2024-2025,0.86,1.219,0.535,,-29.45,-0.359,60.75,0.325,,,14,excel_current
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2025-02-01,Feb'25,2025,2,1,2025-Q1,FY2024-2025,1.148,0.86,,,33.49,0.288,,,,,13,excel_current
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2025-03-01,Mar'25,2025,3,1,2025-Q1,FY2024-2025,1.858,1.148,1.219,,61.85,0.71,52.42,0.639,,,14,excel_current
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2025-05-01,May'25,2025,5,2,2025-Q2,FY2025-2026,0.273,,1.148,,,,-76.22,-0.875,,,14,excel_current
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2025-06-01,Jun'25,2025,6,2,2025-Q2,FY2025-2026,0.11,0.273,1.858,,-59.71,-0.163,-94.08,-1.748,,,14,excel_current
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2025-07-01,Jul'25,2025,7,3,2025-Q3,FY2025-2026,2.875,0.11,,,2513.64,2.765,,,,,10,excel_current
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2025-08-01,Aug'25,2025,8,3,2025-Q3,FY2025-2026,2.902,2.875,0.273,,0.94,0.027,963.0,2.629,,,10,excel_current
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2025-09-01,Sep'25,2025,9,3,2025-Q3,FY2025-2026,2.956,2.902,0.11,1.066,1.86,0.054,2587.27,2.846,177.3,1.89,10,excel_current
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2025-10-01,Oct'25,2025,10,4,2025-Q4,FY2025-2026,1.398,2.956,2.875,0.535,-52.71,-1.558,-51.37,-1.477,161.31,0.863,13,excel_current
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2025-11-01,Nov'25,2025,11,4,2025-Q4,FY2025-2026,1.524,1.398,2.902,,9.01,0.126,-47.48,-1.378,,,13,excel_current
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2025-12-01,Dec'25,2025,12,4,2025-Q4,FY2025-2026,4.857,1.524,2.956,1.219,218.7,3.333,64.31,1.901,298.44,3.638,7,excel_current
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2026-01-01,Jan'26,2026,1,1,2026-Q1,FY2025-2026,4.783,4.857,1.398,0.86,-1.52,-0.074,242.13,3.385,456.16,3.923,9,excel_current
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2026-02-01,Feb'26,2026,2,1,2026-Q1,FY2025-2026,4.57,4.783,1.524,1.148,-4.45,-0.213,199.87,3.046,298.08,3.422,10,excel_current
TAMILTV9.COM,TAMILTV9.COM,False,TV9 Network,Tamil,2026-03-01,Mar'26,2026,3,1,2026-Q1,FY2025-2026,3.33,4.57,4.857,1.858,-27.13,-1.24,-31.44,-1.527,79.22,1.472,10,excel_current
The Hindu Group,The Hindu Group,True,,Network,2021-04-01,Apr'21,2021,4,2,2021-Q2,FY2021-2022,33.584882,,,,,,,,,,16,excel_current
The Hindu Group,The Hindu Group,True,,Network,2021-05-01,May'21,2021,5,2,2021-Q2,FY2021-2022,52.854913,33.584882,,,57.38,19.27,,,,,15,excel_current
The Hindu Group,The Hindu Group,True,,Network,2021-06-01,Jun'21,2021,6,2,2021-Q2,FY2021-2022,42.83,52.854913,,,-18.97,-10.025,,,,,15,excel_current
The Hindu Group,The Hindu Group,True,,Network,2021-07-01,Jul'21,2021,7,3,2021-Q3,FY2021-2022,41.48,42.83,33.584882,,-3.15,-1.35,23.51,7.895,,,15,excel_current
The Hindu Group,The Hindu Group,True,,Network,2021-08-01,Aug'21,2021,8,3,2021-Q3,FY2021-2022,41.76,41.48,52.854913,,0.68,0.28,-20.99,-11.095,,,16,excel_current
The Hindu Group,The Hindu Group,True,,Network,2021-09-01,Sep'21,2021,9,3,2021-Q3,FY2021-2022,41.67,41.76,42.83,,-0.22,-0.09,-2.71,-1.16,,,17,excel_current
The Hindu Group,The Hindu Group,True,,Network,2021-10-01,Oct'21,2021,10,4,2021-Q4,FY2021-2022,39.964,41.67,41.48,,-4.09,-1.706,-3.65,-1.516,,,18,excel_current
The Hindu Group,The Hindu Group,True,,Network,2021-11-01,Nov'21,2021,11,4,2021-Q4,FY2021-2022,37.2,39.964,41.76,,-6.92,-2.764,-10.92,-4.56,,,16,excel_current
The Hindu Group,The Hindu Group,True,,Network,2021-12-01,Dec'21,2021,12,4,2021-Q4,FY2021-2022,37.37,37.2,41.67,,0.46,0.17,-10.32,-4.3,,,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2022-01-01,Jan'22,2022,1,1,2022-Q1,FY2021-2022,41.78,37.37,39.964,,11.8,4.41,4.54,1.816,,,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2022-02-01,Feb'22,2022,2,1,2022-Q1,FY2021-2022,38.561,41.78,37.2,,-7.7,-3.219,3.66,1.361,,,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2022-03-01,Mar'22,2022,3,1,2022-Q1,FY2021-2022,34.155,38.561,37.37,,-11.43,-4.406,-8.6,-3.215,,,16,excel_current
The Hindu Group,The Hindu Group,True,,Network,2022-04-01,Apr'22,2022,4,2,2022-Q2,FY2022-2023,32.525,34.155,41.78,33.584882,-4.77,-1.63,-22.15,-9.255,-3.16,-1.06,15,excel_current
The Hindu Group,The Hindu Group,True,,Network,2022-05-01,May'22,2022,5,2,2022-Q2,FY2022-2023,30.077,32.525,38.561,52.854913,-7.53,-2.448,-22.0,-8.484,-43.1,-22.778,16,excel_current
The Hindu Group,The Hindu Group,True,,Network,2022-06-01,Jun'22,2022,6,2,2022-Q2,FY2022-2023,31.443,30.077,34.155,42.83,4.54,1.366,-7.94,-2.712,-26.59,-11.387,15,excel_current
The Hindu Group,The Hindu Group,True,,Network,2022-07-01,Jul'22,2022,7,3,2022-Q3,FY2022-2023,32.12,31.443,32.525,41.48,2.15,0.677,-1.25,-0.405,-22.57,-9.36,15,excel_current
The Hindu Group,The Hindu Group,True,,Network,2022-08-01,Aug'22,2022,8,3,2022-Q3,FY2022-2023,36.4,32.12,30.077,41.76,13.33,4.28,21.02,6.323,-12.84,-5.36,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2022-09-01,Sep'22,2022,9,3,2022-Q3,FY2022-2023,34.255,36.4,31.443,41.67,-5.89,-2.145,8.94,2.812,-17.79,-7.415,13,excel_current
The Hindu Group,The Hindu Group,True,,Network,2022-10-01,Oct'22,2022,10,4,2022-Q4,FY2022-2023,32.629,34.255,32.12,39.964,-4.75,-1.626,1.58,0.509,-18.35,-7.335,13,excel_current
The Hindu Group,The Hindu Group,True,,Network,2022-11-01,Nov'22,2022,11,4,2022-Q4,FY2022-2023,36.846,32.629,36.4,37.2,12.92,4.217,1.23,0.446,-0.95,-0.354,12,excel_current
The Hindu Group,The Hindu Group,True,,Network,2022-12-01,Dec'22,2022,12,4,2022-Q4,FY2022-2023,40.52,36.846,34.255,37.37,9.97,3.674,18.29,6.265,8.43,3.15,13,excel_current
The Hindu Group,The Hindu Group,True,,Network,2023-01-01,Jan'23,2023,1,1,2023-Q1,FY2022-2023,38.073,40.52,32.629,41.78,-6.04,-2.447,16.68,5.444,-8.87,-3.707,13,excel_current
The Hindu Group,The Hindu Group,True,,Network,2023-02-01,Feb'23,2023,2,1,2023-Q1,FY2022-2023,31.749,38.073,36.846,38.561,-16.61,-6.324,-13.83,-5.097,-17.67,-6.812,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2023-03-01,Mar'23,2023,3,1,2023-Q1,FY2022-2023,32.916,31.749,40.52,34.155,3.68,1.167,-18.77,-7.604,-3.63,-1.239,15,excel_current
The Hindu Group,The Hindu Group,True,,Network,2023-04-01,Apr'23,2023,4,2,2023-Q2,FY2023-2024,32.457,32.916,38.073,32.525,-1.39,-0.459,-14.75,-5.616,-0.21,-0.068,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2023-05-01,May'23,2023,5,2,2023-Q2,FY2023-2024,38.098,32.457,31.749,30.077,17.38,5.641,20.0,6.349,26.67,8.021,13,excel_current
The Hindu Group,The Hindu Group,True,,Network,2023-06-01,Jun'23,2023,6,2,2023-Q2,FY2023-2024,37.969,38.098,32.916,31.443,-0.34,-0.129,15.35,5.053,20.76,6.526,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2023-07-01,Jul'23,2023,7,3,2023-Q3,FY2023-2024,34.464,37.969,32.457,32.12,-9.23,-3.505,6.18,2.007,7.3,2.344,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2023-08-01,Aug'23,2023,8,3,2023-Q3,FY2023-2024,46.172,34.464,38.098,36.4,33.97,11.708,21.19,8.074,26.85,9.772,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2023-09-01,Sep'23,2023,9,3,2023-Q3,FY2023-2024,48.71,46.172,37.969,34.255,5.5,2.538,28.29,10.741,42.2,14.455,13,excel_current
The Hindu Group,The Hindu Group,True,,Network,2023-10-01,Oct'23,2023,10,4,2023-Q4,FY2023-2024,48.202,48.71,34.464,32.629,-1.04,-0.508,39.86,13.738,47.73,15.573,12,excel_current
The Hindu Group,The Hindu Group,True,,Network,2023-11-01,Nov'23,2023,11,4,2023-Q4,FY2023-2024,43.901,48.202,46.172,36.846,-8.92,-4.301,-4.92,-2.271,19.15,7.055,12,excel_current
The Hindu Group,The Hindu Group,True,,Network,2023-12-01,Dec'23,2023,12,4,2023-Q4,FY2023-2024,39.368,43.901,48.71,40.52,-10.33,-4.533,-19.18,-9.342,-2.84,-1.152,13,excel_current
The Hindu Group,The Hindu Group,True,,Network,2024-01-01,Jan'24,2024,1,1,2024-Q1,FY2023-2024,36.545,39.368,48.202,38.073,-7.17,-2.823,-24.18,-11.657,-4.01,-1.528,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2024-02-01,Feb'24,2024,2,1,2024-Q1,FY2023-2024,33.47,36.545,43.901,31.749,-8.41,-3.075,-23.76,-10.431,5.42,1.721,13,excel_current
The Hindu Group,The Hindu Group,True,,Network,2024-03-01,Mar'24,2024,3,1,2024-Q1,FY2023-2024,39.879,33.47,39.368,32.916,19.15,6.409,1.3,0.511,21.15,6.963,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2024-04-01,Apr'24,2024,4,2,2024-Q2,FY2024-2025,40.141,39.879,36.545,32.457,0.66,0.262,9.84,3.596,23.67,7.684,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2024-05-01,May'24,2024,5,2,2024-Q2,FY2024-2025,38.588,40.141,33.47,38.098,-3.87,-1.553,15.29,5.118,1.29,0.49,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2024-06-01,Jun'24,2024,6,2,2024-Q2,FY2024-2025,49.486,38.588,39.879,37.969,28.24,10.898,24.09,9.607,30.33,11.517,12,excel_current
The Hindu Group,The Hindu Group,True,,Network,2024-07-01,Jul'24,2024,7,3,2024-Q3,FY2024-2025,43.796,49.486,40.141,34.464,-11.5,-5.69,9.11,3.655,27.08,9.332,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2024-08-01,Aug'24,2024,8,3,2024-Q3,FY2024-2025,46.294,43.796,38.588,46.172,5.7,2.498,19.97,7.706,0.26,0.122,13,excel_current
The Hindu Group,The Hindu Group,True,,Network,2024-09-01,Sep'24,2024,9,3,2024-Q3,FY2024-2025,43.658,46.294,49.486,48.71,-5.69,-2.636,-11.78,-5.828,-10.37,-5.052,13,excel_current
The Hindu Group,The Hindu Group,True,,Network,2024-10-01,Oct'24,2024,10,4,2024-Q4,FY2024-2025,38.244,43.658,43.796,48.202,-12.4,-5.414,-12.68,-5.552,-20.66,-9.958,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2024-11-01,Nov'24,2024,11,4,2024-Q4,FY2024-2025,35.397,38.244,46.294,43.901,-7.44,-2.847,-23.54,-10.897,-19.37,-8.504,14,excel_current
The Hindu Group,The Hindu Group,True,,Network,2024-12-01,Dec'24,2024,12,4,2024-Q4,FY2024-2025,23.182,35.397,43.658,39.368,-34.51,-12.215,-46.9,-20.476,-41.11,-16.186,17,excel_current
The Hindu Group,The Hindu Group,True,,Network,2025-01-01,Jan'25,2025,1,1,2025-Q1,FY2024-2025,23.397,23.182,38.244,36.545,0.93,0.215,-38.82,-14.847,-35.98,-13.148,17,excel_current
The Hindu Group,The Hindu Group,True,,Network,2025-02-01,Feb'25,2025,2,1,2025-Q1,FY2024-2025,21.08,23.397,35.397,33.47,-9.9,-2.317,-40.45,-14.317,-37.02,-12.39,17,excel_current
The Hindu Group,The Hindu Group,True,,Network,2025-03-01,Mar'25,2025,3,1,2025-Q1,FY2024-2025,22.659,21.08,23.182,39.879,7.49,1.579,-2.26,-0.523,-43.18,-17.22,17,excel_current
The Hindu Group,The Hindu Group,True,,Network,2025-04-01,Apr'25,2025,4,2,2025-Q2,FY2025-2026,21.43,22.659,23.397,40.141,-5.42,-1.229,-8.41,-1.967,-46.61,-18.711,19,excel_current
The Hindu Group,The Hindu Group,True,,Network,2025-05-01,May'25,2025,5,2,2025-Q2,FY2025-2026,24.052,21.43,21.08,38.588,12.24,2.622,14.1,2.972,-37.67,-14.536,18,excel_current
The Hindu Group,The Hindu Group,True,,Network,2025-06-01,Jun'25,2025,6,2,2025-Q2,FY2025-2026,22.796,24.052,22.659,49.486,-5.22,-1.256,0.6,0.137,-53.93,-26.69,16,excel_current
The Hindu Group,The Hindu Group,True,,Network,2025-07-01,Jul'25,2025,7,3,2025-Q3,FY2025-2026,25.295,22.796,21.43,43.796,10.96,2.499,18.04,3.865,-42.24,-18.501,15,excel_current
The Hindu Group,The Hindu Group,True,,Network,2025-08-01,Aug'25,2025,8,3,2025-Q3,FY2025-2026,25.061,25.295,24.052,46.294,-0.93,-0.234,4.2,1.009,-45.87,-21.233,15,excel_current
The Hindu Group,The Hindu Group,True,,Network,2025-09-01,Sep'25,2025,9,3,2025-Q3,FY2025-2026,24.149,25.061,22.796,43.658,-3.64,-0.912,5.94,1.353,-44.69,-19.509,16,excel_current
The Hindu Group,The Hindu Group,True,,Network,2025-10-01,Oct'25,2025,10,4,2025-Q4,FY2025-2026,19.728,24.149,25.295,38.244,-18.31,-4.421,-22.01,-5.567,-48.42,-18.516,15,excel_current
The Hindu Group,The Hindu Group,True,,Network,2025-11-01,Nov'25,2025,11,4,2025-Q4,FY2025-2026,20.713,19.728,25.061,35.397,4.99,0.985,-17.35,-4.348,-41.48,-14.684,15,excel_current
The Hindu Group,The Hindu Group,True,,Network,2025-12-01,Dec'25,2025,12,4,2025-Q4,FY2025-2026,22.329,20.713,24.149,23.182,7.8,1.616,-7.54,-1.82,-3.68,-0.853,15,excel_current
The Hindu Group,The Hindu Group,True,,Network,2026-01-01,Jan'26,2026,1,1,2026-Q1,FY2025-2026,23.648,22.329,19.728,23.397,5.91,1.319,19.87,3.92,1.07,0.251,15,excel_current
The Hindu Group,The Hindu Group,True,,Network,2026-02-01,Feb'26,2026,2,1,2026-Q1,FY2025-2026,23.12,23.648,20.713,21.08,-2.23,-0.528,11.62,2.407,9.68,2.04,15,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2024-08-01,Aug'24,2024,8,3,2024-Q3,FY2024-2025,3.783,,,,,,,,,,5,excel_previous
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2024-09-01,Sep'24,2024,9,3,2024-Q3,FY2024-2025,8.386,3.783,,,121.68,4.603,,,,,3,excel_previous
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2024-10-01,Oct'24,2024,10,4,2024-Q4,FY2024-2025,5.836,8.386,,,-30.41,-2.55,,,,,6,excel_previous
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2024-11-01,Nov'24,2024,11,4,2024-Q4,FY2024-2025,2.928,5.836,3.783,,-49.83,-2.908,-22.6,-0.855,,,12,excel_previous
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2024-12-01,Dec'24,2024,12,4,2024-Q4,FY2024-2025,2.902,2.928,8.386,,-0.89,-0.026,-65.39,-5.484,,,12,excel_previous
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2025-01-01,Jan'25,2025,1,1,2025-Q1,FY2024-2025,2.479,2.902,5.836,,-14.58,-0.423,-57.52,-3.357,,,12,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2025-02-01,Feb'25,2025,2,1,2025-Q1,FY2024-2025,2.727,2.479,2.928,,10.0,0.248,-6.86,-0.201,,,10,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2025-03-01,Mar'25,2025,3,1,2025-Q1,FY2024-2025,2.66,2.727,2.902,,-2.46,-0.067,-8.34,-0.242,,,11,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2025-05-01,May'25,2025,5,2,2025-Q2,FY2025-2026,2.588,,2.727,,,,-5.1,-0.139,,,11,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2025-06-01,Jun'25,2025,6,2,2025-Q2,FY2025-2026,2.654,2.588,2.66,,2.55,0.066,-0.23,-0.006,,,11,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2025-07-01,Jul'25,2025,7,3,2025-Q3,FY2025-2026,3.035,2.654,,,14.36,0.381,,,,,9,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2025-08-01,Aug'25,2025,8,3,2025-Q3,FY2025-2026,2.684,3.035,2.588,3.783,-11.57,-0.351,3.71,0.096,-29.05,-1.099,12,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2025-09-01,Sep'25,2025,9,3,2025-Q3,FY2025-2026,2.531,2.684,2.654,8.386,-5.7,-0.153,-4.63,-0.123,-69.82,-5.855,12,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2025-10-01,Oct'25,2025,10,4,2025-Q4,FY2025-2026,2.372,2.531,3.035,5.836,-6.28,-0.159,-21.85,-0.663,-59.36,-3.464,10,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2025-11-01,Nov'25,2025,11,4,2025-Q4,FY2025-2026,1.77,2.372,2.684,2.928,-25.38,-0.602,-34.05,-0.914,-39.55,-1.158,12,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2025-12-01,Dec'25,2025,12,4,2025-Q4,FY2025-2026,5.46,1.77,2.531,2.902,208.47,3.69,115.73,2.929,88.15,2.558,6,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2026-01-01,Jan'26,2026,1,1,2026-Q1,FY2025-2026,6.778,5.46,2.372,2.479,24.14,1.318,185.75,4.406,173.42,4.299,4,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2026-02-01,Feb'26,2026,2,1,2026-Q1,FY2025-2026,6.06,6.778,1.77,2.727,-10.59,-0.718,242.37,4.29,122.22,3.333,6,excel_current
The Hindu Tamil,The Hindu Tamil,False,The Hindu Group,Tamil,2026-03-01,Mar'26,2026,3,1,2026-Q1,FY2025-2026,6.99,6.06,5.46,2.66,15.35,0.93,28.02,1.53,162.78,4.33,4,excel_current
The Indian Express Group,The Indian Express Group,True,,Network,2021-04-01,Apr'21,2021,4,2,2021-Q2,FY2021-2022,121.407535,,,,,,,,,,6,excel_current
The Indian Express Group,The Indian Express Group,True,,Network,2021-05-01,May'21,2021,5,2,2021-Q2,FY2021-2022,154.031421,121.407535,,,26.87,32.624,,,,,6,excel_current
The Indian Express Group,The Indian Express Group,True,,Network,2021-06-01,Jun'21,2021,6,2,2021-Q2,FY2021-2022,142.71,154.031421,,,-7.35,-11.321,,,,,6,excel_current
The Indian Express Group,The Indian Express Group,True,,Network,2021-07-01,Jul'21,2021,7,3,2021-Q3,FY2021-2022,166.43,142.71,121.407535,,16.62,23.72,37.08,45.022,,,5,excel_current
The Indian Express Group,The Indian Express Group,True,,Network,2021-08-01,Aug'21,2021,8,3,2021-Q3,FY2021-2022,172.15,166.43,154.031421,,3.44,5.72,11.76,18.119,,,5,excel_current
The Indian Express Group,The Indian Express Group,True,,Network,2021-09-01,Sep'21,2021,9,3,2021-Q3,FY2021-2022,164.87,172.15,142.71,,-4.23,-7.28,15.53,22.16,,,6,excel_current
The Indian Express Group,The Indian Express Group,True,,Network,2021-10-01,Oct'21,2021,10,4,2021-Q4,FY2021-2022,153.943,164.87,166.43,,-6.63,-10.927,-7.5,-12.487,,,6,excel_current
The Indian Express Group,The Indian Express Group,True,,Network,2021-11-01,Nov'21,2021,11,4,2021-Q4,FY2021-2022,147.87,153.943,172.15,,-3.94,-6.073,-14.1,-24.28,,,6,excel_current
The Indian Express Group,The Indian Express Group,True,,Network,2021-12-01,Dec'21,2021,12,4,2021-Q4,FY2021-2022,120.955,147.87,164.87,,-18.2,-26.915,-26.64,-43.915,,,6,excel_current
